angle;angle;angle;angle;angle;angle;angle;angle;angle;angle;NULL;speed;speed;speed;speed;speed;speed;speed;speed;speed;speed
-0,32;0,03;0,04;-0,39;-0,02;0,33;-0,21;-0,4;-0,36;0,15;NULL;0,13;1,66;-0,36;0,61;-1,84;1,97;0,97;0,82;1,53;-0,9
-0,02;-0,1;0,34;0,39;-0,22;0,07;0,13;0,33;-0,43;-0,2;NULL;0,35;-1,15;-0,19;-0,69;-0,64;-0,93;1,49;-0,0599999;-0,69;-0,69
-0,09;0,13;0,43;0,32;-0,35;-0,05;0,1;-0,13;-0,09;0,28;NULL;1,5;-0,85;0,41;1,76;0,87;1,9;0,0599999;1,46;-0,9;1,62
0,39;0,35;-0,05;-0,02;-0,25;0,3;-0,29;0,28;-0,17;-0,14;NULL;-1,75;-0,28;0,51;-1,29;1,4;1,92;-1,57;-1,79;0,77;-1,61
-0,14;-0,13;-0,35;-0,11;0,11;0,22;0,12;0,13;0,34;0,1;NULL;0,15;1,87;0,16;-0,47;-0,3;-1,35;0,51;1,39;1,75;0,78
0,28;0,33;0,25;-0,13;0,31;-0,34;0,37;0,06;0,37;-0,29;NULL;-1,04;1,16;-1,04;-0,44;1,66;-1,85;0,0799999;0,22;1,04;1,48
0,38;0,29;-0,15;-0,19;-0,22;-0,1;-0,14;0,2;0,11;0,2;NULL;0,58;1,37;0,61;0,62;-1,29;1,44;0,38;1,75;-1,31;0,38
-0,13;-0,28;0,2;0,2;-0,29;-0,11;-0,4;0,00999999;-0,19;-0,2;NULL;-1,97;1,12;-0,05;-1,68;1,51;0,33;1,97;0,56;0,39;1,03
0,35;0,33;0,33;0,16;-0,09;-0,34;-0,3;-0,03;0,32;-0,34;NULL;0,14;-0,2;-1,45;0,73;-0,55;-1,64;1,65;-0,3;1,27;1,36
0,3;-0,2;0,4;-0,37;0,34;-0,23;-0,04;-0,13;0,11;0,11;NULL;-1,56;1,46;-0,68;0,15;-0,86;-0,83;0,66;-0,87;-1,33;-0,22
-0,02;-0,31;0,21;-0,4;0,33;0,03;0,24;0,15;0,24;0,02;NULL;1,33;-0,97;-0,36;1,65;-0,51;-0,99;-0,56;-1,46;1,99;-0,41
-0,42;-0,28;-0,41;-0,35;0,14;0,15;0,07;0,06;-0,35;-0,43;NULL;-1,14;-0,73;0,84;-0,15;-1,59;0,26;-1,04;0,05;0,55;0,33
0,39;0,03;-0,25;-0,42;-0,26;0,38;-0,06;-0,18;0,34;0,06;NULL;0,92;1,13;1,86;0,6;1,57;-0,58;-0,37;1,91;0,11;1,87
-0,2;0,04;0,28;-0,28;-0,4;-0,35;0,09;0,22;-0,35;-0,14;NULL;-1,5;0,17;0,91;-0,4;-0,02;0,47;1,81;-1,65;1,15;-1,7
0,43;0,32;-0,1;-0,43;-0,34;0,38;0,27;0,09;0,35;0,35;NULL;-0,74;-0,9;-0,41;0,92;-0,16;1,26;-1,95;1,52;-1,71;0,3
0,38;-0,00999999;-0,4;-0,27;-0,4;-0,22;0,06;0,07;0,42;-0,04;NULL;-0,69;-1,23;0,64;0,83;-0,21;1,31;-0,2;-0,19;-0,35;0,86
-0,06;0,22;-0,2;-0,1;-0,19;0,2;0,41;-0,04;0,05;-0,08;NULL;-0,7;-1,08;-1,73;-1,39;-0,17;0,65;1,95;1,24;-1,88;-0,8
0,08;-0,18;-0,15;0,27;0,29;-0,24;0,32;-0,36;-0,1;-0,05;NULL;1,69;0,59;1,16;-1,71;-1,89;-0,43;0,66;-0,76;-1,57;-1,9
-0,38;-0,1;-0,33;-0,14;-0,18;0,37;0,23;0,38;-0,06;-0,11;NULL;1,77;-0,41;-1,59;1,25;1,21;0,28;1,82;-1,22;-0,0700001;-0,91
-0,4;-0,21;-0,26;-0,05;-0,29;0,33;-0,14;0,25;-0,14;0,11;NULL;0,65;-1,11;-0,00999999;-0,26;0,22;-0,75;0,98;0,26;0,58;0,79
-0,29;0,22;0,27;0,11;0,43;0,28;-0,2;-0,36;-0,03;0,4;NULL;-1,19;-0,02;0,57;-1,48;-0,79;-0,43;-1,59;0,66;-0,38;1,46
0,17;-0,41;0,37;0,3;-0,16;0,06;-0,02;-0,14;-0,1;0,12;NULL;-0,6;0,4;1,54;1,93;-1,19;-1,83;-1,03;0,79;1,39;-0,59
0,26;-2,38419E-09;0,38;-0,05;-0,35;0,13;0,41;0,05;-0,22;0,11;NULL;-0,28;1,88;0,88;-0,64;0,43;-1,76;-1,88;1,14;-1,89;0,36
0,09;-0,36;-0,03;-0,23;-0,34;0,1;0,4;-0,31;-0,07;-0,39;NULL;1,8;-0,59;-0,6;-0,75;1,15;1,06;0,75;-1,24;0;1,8
-0,26;0,09;0,27;0,43;-0,29;-0,21;-0,17;-0,44;-0,39;-0,44;NULL;0,89;-0,55;1,26;1,38;-1,42;-0,85;0,99;-0,22;-0,32;-1,51
0,2;-0,13;0,12;0,4;-0,28;0,29;0,08;-0,2;-0,25;0,26;NULL;-0,86;-1,59;0,14;1;-1,91;-1,88;-1,63;-0,45;-1,16;1,06
-0,02;0,11;0,41;-0,1;0,34;-0,38;-0,33;-0,15;0,16;0,04;NULL;-1,9;-0,98;1,27;1,27;-1,39;-0,61;-2;0,35;1,32;-1,4
0,06;-0,4;-0,14;-0,17;-0,11;-0,07;-0,13;-0,35;-0,42;-0,21;NULL;-1,09;-0,55;-0,18;0,87;-0,13;-0,23;1,37;-0,43;1,92;0,14
-0,24;0,04;-0,07;0,36;-0,22;-0,18;0,24;-0,32;0,38;0,17;NULL;-0,04;-1,64;0,84;-1,51;-1,39;-1,64;1,25;1,56;-0,59;1,89
-0,2;0,00999999;0,12;-0,4;0,23;0,34;-0,37;0,16;0,32;0,18;NULL;-0,18;-1,93;-0,65;-1,84;0,93;-0,98;-0,99;-0,38;-1,22;1,69
-0,29;0,13;-0,3;0,31;-0,3;0,35;-0,35;-0,15;0,32;-0,44;NULL;0,27;-1,71;-1,69;-0,13;0,89;1,26;-0,14;0,84;1,89;-0,65
0,12;-0,29;0,18;-0,32;-0,19;0,13;-0,13;0,00999999;0,04;0,05;NULL;-1,93;1,83;0,95;0,22;-0,57;-1,47;0,75;-1,87;0,74;1,84
-0,26;-0,05;0,4;-0,39;0,3;0,34;0,37;0,06;0,31;-0,44;NULL;-1,73;-1,6;-0,0599999;0,64;0,11;0,19;-0,19;0,49;0,27;-1,99
0,08;-0,27;0,1;0,02;-0,1;0,24;0,04;0,11;-0,43;-0,31;NULL;-1,61;-1,81;1,12;0,85;-1,78;-0,15;-0,21;0,29;1,4;-1,65
0,31;0,25;-0,39;-0,36;-0,08;-0,06;0,41;-0,08;0,31;0,25;NULL;0,64;-1,82;-1,92;-0,75;-1,04;1,38;0,37;1,25;0,32;-1,78
0,31;-0,06;-0,13;0,34;-0,44;-0,14;0,19;-0,06;-0,07;-0,36;NULL;1,86;-2;0,24;-1,64;0,97;-0,19;-0,6;-1,31;0,48;-1,35
-0,02;-0,36;-0,41;0,16;0,43;-0,03;-0,39;-0,21;0,26;-0,15;NULL;0,95;1,12;0,5;1,86;-0,45;1,5;-1,85;0,68;0,34;1,16
-0,28;0,03;0,18;-0,37;-0,02;-0,00999999;-0,4;0,1;0,12;0,04;NULL;0,48;-1,45;-1,43;0,21;-0,92;-1,38;-0,25;-1,71;0,3;1,53
-0,25;-0,02;0,02;0,41;0,26;-0,25;0,38;-0,11;0,19;-0,1;NULL;-1,74;-0,9;-1,32;1,25;-0,3;0,15;1,13;0,0699999;-1,15;0,4
-0,26;-0,37;-0,32;0,02;0,22;0,37;0,25;0,05;0,18;-0,26;NULL;1,64;1;0,0899999;-0,32;-0,32;-1,88;-1,55;-1,05;-1,9;0,0999999
-0,29;0,36;0,03;-0,18;-0,16;-0,37;-0,31;-0,14;0,28;-0,42;NULL;-1,12;-0,12;1,58;-1,14;-0,48;1,76;1,38;-1,64;-0,03;-0,72
0,38;-0,22;0,09;0,25;0,03;0,33;-0,03;0,00999999;-0,08;-0,08;NULL;0,96;-1,9;0,35;-1,92;0,8;-1,07;-1,72;0,75;-1,16;1,09
0,23;-0,16;0,41;-0,2;-0,03;0,21;0,28;0,35;-0,15;-0,38;NULL;1,47;-1,09;-1,81;0,52;0,58;0,23;-0,09;-0,05;-1,87;0,72
-0,04;-0,05;0,39;-0,27;-2,38419E-09;0,19;0,17;-0,41;-0,28;-0,33;NULL;1,59;-0,91;-0,76;-0,04;0,7;1,54;0,45;-1,01;1,78;0,7
-0,05;0,24;-0,17;-0,31;-0,00999999;-0,39;-0,36;-0,14;0,26;0,4;NULL;0,4;1,16;-0,67;-1,85;-0,14;-0,0700001;1,67;-1,42;-1,97;1,91
0,42;0,29;0,14;0,39;0,36;-0,27;0,06;-0,18;0,25;0,1;NULL;0,34;-1,29;1,84;0,63;0,52;1,36;1,13;1,51;-0,23;-0,5
-0,35;-0,03;0,04;-0,23;0,15;0,26;0,21;0,08;-0,43;-0,31;NULL;1,15;1,54;0,31;-0,91;1,11;0,76;-2;0,03;1,53;-0,41
0,39;-0,26;-0,26;0,07;-0,32;0,24;0,25;-0,02;0,28;-0,11;NULL;0,92;0,04;-1,66;0,24;0,52;0,0799999;-1,45;-1,73;-1,12;-0,76
-0,36;0,36;0,42;0,28;-0,4;0,28;-0,11;0,4;0,26;0,11;NULL;0,88;1,23;-0,63;0,61;1,7;-0,53;-0,48;-0,15;1,26;1,76
0,21;-0,37;-0,05;0,12;-0,36;0,16;-0,15;0,29;-0,15;0,07;NULL;-1,39;-1,62;-0,49;0,6;1,77;1,68;0,64;1,8;1,49;0,23
-0,11;-0,16;-2,38419E-09;-0,11;-0,37;-0,21;-2,38419E-09;-0,3;0,29;-0,4;NULL;-0,93;0,03;-0,4;-1,06;-1,73;1,33;1,81;-1,22;1,39;1,89
0,11;0,33;0,16;0,38;0,1;0,27;-0,43;-0,42;0,15;-0,36;NULL;-1,17;0,73;0,92;0,47;-1,17;-1,04;0,28;1,51;-1,79;0,13
-0,23;0,14;0,32;-0,43;-0,26;-0,39;0,11;-0,4;-0,33;0,37;NULL;-0,31;-0,32;-0,36;0,73;0,42;0,94;-1,71;-0,32;1,83;-0,91
-0,28;0,23;0,4;-0,36;-0,31;-0,18;-0,44;-0,04;0,23;-0,04;NULL;-0,04;0,24;1,87;-0,00999999;-1,53;-0,83;1,45;1,05;0,65;0,96
0,37;0,4;0,26;0,3;0,08;0,2;-0,23;0,12;0,3;-0,36;NULL;-1,87;0,0699999;-1,52;1,79;0,38;0,6;0,47;1,11;-0,37;0,67
0,23;-0,38;0,36;-0,34;0,11;-0,16;0,43;0,43;0,09;-0,3;NULL;-1,47;-1,14;-1,01;-1,83;-1,48;-0,15;-0,45;1,76;1,08;-1,33
-0,07;0,35;-0,33;0,00999999;0,22;0,22;-0,39;0,24;-0,4;0,19;NULL;0,52;-0,19;1,41;1,65;-1,42;-0,05;-1,68;-0,72;1,02;-0,1
0,21;0,16;-0,32;0,37;-2,38419E-09;0,28;0,35;-0,32;-0,09;-0,1;NULL;1,67;-1,86;-1,63;1,29;0,24;1,93;0,39;0,00999999;-1,46;-1,1
-0,15;0,25;-0,25;-0,4;-0,23;0,35;0,05;-0,04;-0,44;0,03;NULL;-1,68;-0,97;0,15;0,19;-1,49;-0,7;1,51;0,53;0,0999999;-1,9
-0,18;-0,19;-0,43;0,13;-0,07;0,35;0,15;-0,35;-2,38419E-09;0,27;NULL;1,8;0,12;0,71;-0,02;1,69;-1,78;1,03;-0,4;-0,21;1,67
-0,41;-0,17;0,19;0,13;-0,42;0,23;0,21;-0,28;0,00999999;0,1;NULL;1,61;-1,81;-1,05;0,4;-0,77;-0,52;1,05;0,83;-0,51;-0,34
0,21;-0,23;0,24;0,42;-0,11;-2,38419E-09;-0,22;-0,34;-0,09;0,18;NULL;-0,9;0,65;-1,24;-0,84;1;0,45;1,45;-1,73;0,61;-0,58
-0,25;0,4;-0,37;-0,31;0,13;-0,43;0,26;0,07;0,2;-0,31;NULL;1,44;0,85;0,31;0,96;-1,75;-1,2;1,42;-0,13;1,86;-0,6
0,07;-0,24;-0,38;-0,32;0,32;0,19;0,16;0,3;-0,39;-0,35;NULL;-0,31;0,91;0,02;1,05;0,81;-1,05;-1,68;-0,89;-0,67;1,38
0,02;0,08;-0,31;-0,19;0,11;-0,39;0,04;0,41;-0,1;0,14;NULL;-0,22;1,31;0,73;1,89;-0,82;-1,19;-0,22;-0,22;-1,79;0,85
-0,41;-0,08;-0,02;-0,14;-0,25;-0,33;0,24;-0,22;-0,22;-0,12;NULL;-1,32;1,3;-0,61;1,68;0,28;-1,03;1,45;-0,39;0,46;0,69
0,28;-0,14;-0,2;-0,43;-0,4;-0,33;-0,28;-0,38;-0,44;-0,13;NULL;1,87;-0,63;-1,35;-1,25;1,86;0,46;1,01;0,49;1,06;1,14
0,21;0,39;-0,25;0,04;0,13;0,19;0,24;-0,19;0,17;-0,28;NULL;0,36;-1,07;-1,15;-1,43;1,5;-1,72;-1,37;-0,1;-0,29;-1,16
0,38;0,43;0,31;-0,24;-0,07;0,41;-0,3;0,05;-0,34;0,29;NULL;0;-1,78;-0,9;-1,17;1,33;-1,17;1,56;-0,9;1,83;-1,41
0,02;0,03;0,39;-0,15;-0,07;0,12;-0,15;-0,3;0,23;0,19;NULL;-0,87;1,95;1,06;-0,97;1,15;-1,93;-0,72;1,56;0,2;-0,4
-0,36;0,13;-0,17;-0,22;0,15;0,37;0,24;-0,22;-0,07;0,14;NULL;1,07;-0,67;1,56;1,32;-1,54;0,87;-0,66;-2;-0,99;0,52
-0,42;-0,09;-0,07;-0,19;-0,02;-0,22;-0,26;-0,19;0,29;-0,03;NULL;-0,82;-1,9;1,53;0,8;1,05;1,44;-1,23;-0,00999999;-0,19;-0,89
0,32;0,2;0,33;-0,22;0,14;0,36;0,38;-0,35;-0,03;0,03;NULL;-0,61;-0,91;1,89;-1,95;0,24;-0,68;0,15;0,95;1,88;0,34
0,42;0,29;-0,00999999;0,04;0,26;-0,41;-0,3;-0,29;-0,29;0,26;NULL;0,45;-0,36;-0,53;-1,67;1,51;-0,73;1,18;-1,87;0,95;0,73
-0,03;-0,04;0,41;-0,44;0,23;-0,11;0,36;-0,12;-0,00999999;-0,25;NULL;-1,26;-1,11;1,08;1,24;-1,68;-0,53;-0,4;1,78;-1,24;-0,29
0,06;0,38;0,13;0,17;-0,33;-0,05;-0,17;0,21;0,09;0,06;NULL;-1,43;-0,04;-1,38;0,63;0,76;-1,72;-0,6;-0,22;0,45;1,63
0,05;-0,06;0,12;-0,08;0,14;0,24;0,43;0,28;0,24;-0,33;NULL;-1,54;1,93;-1,91;-0,85;-1,84;-1,07;1;0,31;0,76;-0,2
-0,35;-0,12;-0,12;-0,4;-0,11;0,34;-0,32;-0,06;-0,38;-0,4;NULL;-0,05;-1,71;0,69;1,43;-0,21;1,07;0,77;-0,03;1,92;0,31
0,27;-0,26;-0,09;-0,23;-0,43;0,2;0,04;-0,19;0,28;-0,44;NULL;1,12;1,67;1,52;-0,9;-1,13;-1,42;-0,11;1,02;-0,34;0,4
0,2;-0,15;0,24;-0,27;-0,43;0,12;0,24;0,02;-0,21;-0,12;NULL;-1,62;-1,16;1,66;-1,37;-1,14;0,87;1,96;-1,27;-1,72;-0,22
0,26;-2,38419E-09;0,3;-0,25;-0,33;0,17;0,39;-0,3;-0,04;-0,2;NULL;-1,2;-0,54;-0,95;-1,62;-0,73;1,41;-1,79;1,9;0,0899999;1,84
-0,1;0,29;-0,05;-0,3;0,15;-0,27;0,4;-0,21;0,33;-0,4;NULL;-0,61;-1,99;1,23;0,75;0,48;1,8;0,3;0,77;-0,72;-0,43
0,28;0,39;-0,02;0,37;-0,26;-0,18;-0,18;0,02;-0,19;-0,07;NULL;1,03;1,67;-0,95;-1,51;0,61;-1,06;-0,26;-0,00999999;1,1;-1,15
-0,05;-0,04;0,15;0,3;-0,18;-0,13;-0,35;-0,09;0,09;0,18;NULL;-0,91;1,22;1,38;-1,75;0,17;1,15;0,7;1,56;-0,95;-0,11
-0,2;-0,37;0,19;0,03;0,05;0,36;0,15;0,17;-0,42;-0,24;NULL;-1,01;-0,85;-0,8;-0,33;-1,72;0;-0,85;1,5;-1,08;-1,12
-0,11;0,05;0,32;-0,08;0,23;0,1;-0,41;-0,36;-0,35;-0,23;NULL;-0,27;0;-0,03;-0,75;-1,22;-1,02;0,58;-0,51;-1,84;-1,09
-0,35;-0,11;0,02;-0,03;0,07;0,00999999;0,29;0,16;0,14;-0,06;NULL;0,38;-0,38;0,73;-0,33;-1,25;-1,6;1,72;1,97;-0,6;-0,21
-0,15;-0,2;0,31;0,4;-0,02;0,19;0,27;0,43;-0,02;-0,24;NULL;1,2;-0,64;0,67;-1,54;0,39;-1,42;0,28;-1,72;1,36;-0,52
0,32;0,25;-0,24;-0,37;-0,42;-0,1;-0,08;0,09;0,2;-0,09;NULL;-1,45;0,43;0,61;0,24;1,14;1,64;-1,3;-1,44;-1,95;1,09
0,12;-0,31;0,4;-0,1;0,17;0,4;0,18;0,17;-0,2;0,38;NULL;-0,92;0,52;1,41;-0,89;1,27;-1,69;0,66;1,04;1,61;0,98
0,02;0,03;0,18;-0,09;0,13;0,02;-0,24;-0,04;0,2;-0,25;NULL;1,92;-1,82;-1,28;1,12;0,17;-1,83;-1,84;-1,12;-1,9;-1,35
0,43;-0,41;-0,43;-0,23;0,1;-0,06;0,24;0,41;-0,41;-2,38419E-09;NULL;-1,21;1,19;-0,79;0,79;-0,97;-1,65;0,7;0,51;-0,89;-0,0700001
-0,37;-0,25;-0,3;0,18;0,23;0,13;0,38;0,12;0,41;-0,00999999;NULL;1,99;0,04;-0,37;-0,16;1,94;1,64;-1,69;1,16;1,03;0,0799999
-0,14;-0,18;0,18;0,33;0,25;0,04;-0,41;-0,31;-0,38;-0,42;NULL;-1,76;-1,8;-1,01;-1,03;-0,85;0,52;0,38;1,49;-0,12;1,87
0,09;-2,38419E-09;-0,15;0,08;-0,03;-0,43;0,2;-0,22;-0,26;0,02;NULL;-0,59;0,63;-1,36;-0,42;0,74;-0,22;-1,33;-0,69;-0,41;0,34
-0,34;-0,31;-0,26;-0,11;-2,38419E-09;0,13;-0,23;-0,31;-0,05;0,42;NULL;0,83;1,03;1,83;1,16;1,39;-0,23;-0,75;0,65;1,3;-1,23
-0,37;-0,38;-0,25;0,31;-0,2;0,36;0,24;-0,23;0,19;0,21;NULL;1,94;0,95;1,85;0,82;0,51;-0,4;0,56;-1;0,00999999;-1,51
-0,29;0,00999999;0,08;-0,18;-0,11;-0,3;-0,39;-0,09;-0,03;-0,44;NULL;0,74;0,34;-0,24;-1,08;1,24;0,41;-0,56;0,78;-0,3;1,84
0,3;-2,38419E-09;0,37;0,36;0,13;0,32;0,12;0,25;0,14;-0,06;NULL;1,67;0,82;0,82;0,58;-1,79;1,08;1,18;-1,29;-1,22;1,11
0,31;-0,4;0,16;0,26;0,36;-0,31;0,02;0,29;-0,43;-0,24;NULL;0,15;-1,18;1,32;0,96;-1,79;1,48;1,22;-1,04;-1,84;-0,08
-0,37;0,23;0,43;-0,27;0,19;-0,3;0,09;-0,27;0,32;0,3;NULL;1,94;0,05;-0,22;-1,38;-1,2;0,74;-1,9;0,97;-1,15;-0,69
0,37;-0,17;-0,14;0,03;-0,22;0,31;-0,34;0,32;-0,08;-0,34;NULL;-1,58;-0,8;-0,11;-1,9;-0,46;0,48;-0,0700001;-0,03;0,28;-0,16
-0,33;0,32;-0,14;-0,4;0,32;-0,24;0,39;-0,27;-0,2;0,18;NULL;1,82;0,13;0,94;0,84;0,91;-1,84;-1,81;-0,61;-0,33;-1,52
-0,05;-0,08;-0,26;0,21;0,19;0,27;0,25;-0,21;0,04;0,41;NULL;-1,99;0,41;1,85;0,58;0,52;-1,55;-0,57;1,44;0,9;-1,96
0,42;-0,14;-0,12;0,43;0,41;0,27;0,23;-0,12;-0,29;-0,1;NULL;-0,72;-0,65;-0,99;1,49;-1,91;0,5;1,65;-0,85;0,27;-1,55
0,27;0,29;0,27;-0,2;0,37;0,41;0,04;0,19;0,18;-0,23;NULL;0,11;-1,78;-1,89;-1,33;0,63;-0,14;-1,02;1,85;-0,13;-1,46
-0,08;-0,35;-0,41;0,02;-0,03;-0,3;0,26;0,1;0,27;-0,31;NULL;-1,73;0,72;-0,67;0,14;1,99;-1,37;1,69;-0,15;1,64;-0,74
0,14;0,39;-0,00999999;0,43;0,11;-0,16;-0,13;0,09;0,03;-0,22;NULL;1,17;1,56;0,25;0,12;1,79;-1,38;1,56;0,18;-0,0599999;-0,86
0,03;-0,23;0,38;0,36;-0,3;-0,44;-0,33;0,19;0,27;-0,29;NULL;-0,28;1,34;1,65;0,0799999;0,63;-1,83;1,31;-0,92;1,26;1,46
-0,11;-0,17;-0,32;-0,1;-0,37;0,28;0,39;0,03;-0,08;0,19;NULL;0,85;-1,23;-0,44;-0,23;0,83;-0,09;1,39;0,6;-1,2;-0,0700001
0,07;-0,19;0,31;-0,1;0,31;-0,38;0,4;-0,00999999;0,24;-0,12;NULL;0,31;-1,79;-1,11;0,64;-1,92;1,29;-1,1;0,03;-1,88;0,83
0,06;-0,31;-0,33;-0,08;-0,33;0,37;-0,36;-0,21;0,08;-0,17;NULL;-0,95;-1,15;-0,13;1,27;-1,67;0,46;-0,54;-0,72;0,88;-1,82
0,13;0,08;0,38;0,15;0,43;-0,29;0,05;-0,4;0,11;0,41;NULL;1,68;-1,09;0,18;0,0799999;1,64;1,21;1,08;-0,28;-0,75;1,37
0,13;0,2;0,23;-0,18;0,32;0,22;0,27;-0,1;0,21;-0,09;NULL;-0,79;-0,34;-0,56;0,83;1,6;0,57;0,62;-1,62;-1,32;-0,04
0,33;0,28;-0,15;-0,22;-0,19;0,22;-0,24;0,31;-0,15;0,22;NULL;0,43;-1,4;-0,21;0,2;1,21;-1,27;-0,89;-1,43;-0,14;-0,57
-0,32;-0,2;-0,38;0,03;-0,17;0,15;0,25;-0,34;-0,08;0,21;NULL;0,8;0,36;-1,67;-0,36;-0,55;-2;-0,94;-0,54;-1,54;0,38
-0,44;-0,11;-0,38;0,15;0,34;0,04;-0,16;-0,16;-0,3;0,07;NULL;-1,71;-0,34;1,8;-0,5;-1,76;-1,5;0,97;-1,23;-0,14;-0,92
-0,14;0,32;-0,27;0,17;-0,38;0,27;0,39;0,08;0,00999999;-0,29;NULL;0,96;-0,14;0,97;1,81;-1,22;1,6;1;-1,66;1,12;0,79
-0,3;0,39;-0,32;0,1;-0,37;-0,38;-0,33;0,00999999;-0,29;0,3;NULL;-1,03;-0,74;-1,33;0,99;1,12;1,26;1,06;0,51;-1,45;0,43
0,09;-0,44;0,15;0,3;0,21;0,03;-0,23;0,15;0,07;-0,3;NULL;0,19;1,56;1,72;1,72;1,94;0,75;0,0599999;-1,9;0,85;0,54
0,37;-0,11;-0,03;0,02;0,28;-0,13;0,11;-0,09;-0,36;0,24;NULL;-0,04;-0,78;-1,62;1,96;0,04;-1,7;0,84;1,6;-0,26;0,6
-2,38419E-09;0,07;0,38;0,04;0,22;-0,23;-0,09;0,15;-0,18;-0,2;NULL;1,95;-1,98;-1,62;0,21;0,23;-0,74;0,14;1,52;-1,07;-0,52
-0,24;0,19;-0,38;0,19;-0,02;0,13;0,08;-0,4;-0,14;-0,33;NULL;-1,67;-1,79;0,66;0,0599999;0,25;-1,74;-1,18;-0,12;0,74;-1,35
0,38;-0,18;0,1;-0,31;-0,08;0,3;-0,26;0,35;0,12;0,11;NULL;0,9;-0,69;0,29;1,84;-1,22;-0,3;-1,86;0,0799999;-1,39;-1,4
-0,12;0,37;-0,33;-0,19;0,37;0,24;0,13;0,26;0,14;-0,06;NULL;-1,3;-1,86;-1,28;1,3;-0,15;-0,75;-0,26;-1,46;0,97;1,38
0,28;-2,38419E-09;-0,24;0,13;0,00999999;0,12;-0,4;-0,32;0,43;-0,00999999;NULL;-0,21;-1,44;1,14;-0,65;-1,24;-0,12;1,08;-0,16;-0,52;1,86
-0,00999999;-0,27;0,27;-0,04;0,11;0,42;0,42;0,27;-0,04;0,16;NULL;-0,68;-0,63;0,66;0,05;1,31;-1,22;-1,51;-0,67;-0,1;-0,38
-0,29;0,4;0,24;0,07;0,37;0,05;0,32;0,08;0,42;-0,28;NULL;0,55;-1,15;-1;-0,55;0,39;1,17;0,67;1,49;1,99;-1,67
0,08;0,33;0,34;0,06;0,43;0,13;-0,31;-0,18;-0,27;0,09;NULL;-1,97;-0,76;1,54;1,92;1,21;1,29;1,19;1,83;-1,06;0,87
0,28;0,39;0,31;0,08;0,24;-0,22;-0,09;-0,32;0,2;0,33;NULL;-0,88;-0,53;-0,67;-0,39;0,13;0,5;-1,28;1,41;1,98;-1,73
0,21;-0,29;0,34;-0,09;-0,25;-0,41;-0,3;0,13;-0,43;0,06;NULL;1,48;0,92;-0,36;0,42;1,29;0,83;0,0899999;0,69;1,95;-0,11
0,22;0,23;-0,02;-0,1;0,31;-0,12;0,26;-0,14;0,15;-0,3;NULL;1,22;1,69;0,91;0,0699999;-1,4;1,25;0,62;-1,41;-1,79;1,57
-0,27;-0,33;-0,27;-0,16;0,27;0,4;0,36;0,26;-0,18;-0,37;NULL;0,69;0,22;1,43;1,37;0,44;1,61;-1,19;1,64;0,68;1,56
-0,04;0,16;-0,07;-0,14;0,4;-0,33;-0,07;-0,29;-0,42;0,31;NULL;0,93;-1,22;-0,16;-0,5;0,67;1,87;-1,65;-0,26;-0,6;-1,59
0,22;-0,16;-0,3;-0,13;-0,09;-0,32;0,35;-0,2;-0,37;-0,36;NULL;1,61;-0,1;-0,8;0,13;-0,31;1,62;0,89;0,0599999;-1,42;1,01
0,13;0,23;0,33;-0,21;-0,19;0,18;-0,07;-0,42;0,32;0,19;NULL;1,17;0,25;1,71;0,29;0,96;0,99;-1,83;1,38;0,4;1,23
0,33;0,28;-0,36;-0,15;0,17;-0,17;0,37;0,24;0,38;-0,19;NULL;-1,15;-1,09;0,15;-1,71;-1,17;0,00999999;0,28;1,28;-0,2;-0,15
0,26;-0,14;-0,13;0,25;-0,27;-0,39;0,11;0,31;-0,09;-0,27;NULL;-0,86;1,69;0,77;-1,86;1,52;1,01;0,3;1,49;-1,21;-1,64
-0,31;0,27;-0,07;-0,28;-0,24;0,27;0,04;0,21;-0,37;0,25;NULL;1,16;-1,2;0,64;1,52;0,55;-0,36;1,39;-1,66;-0,75;1,47
0,11;-0,03;-0,34;-0,06;-0,37;-0,29;0,11;-0,07;0,42;0,03;NULL;0,41;0,21;1,41;0,98;-0,69;-1,27;-0,6;-1,41;-1,04;1,21
-0,33;0,04;-0,43;-0,02;0,02;0,38;-0,4;-0,17;-0,22;-0,04;NULL;-1,88;-1,71;0,91;0,78;1,36;-0,25;1,62;-0,46;0,81;1,13
0,34;-0,32;-0,07;0,32;0,06;0,12;-0,14;0,41;0,03;0,26;NULL;-1,76;0,29;-1,4;1,71;-1;1,88;0,26;0,99;1,61;-1,16
0,4;0,41;-0,28;0,4;-0,25;0,05;-0,38;-0,18;-0,39;-0,32;NULL;0,14;0,92;-0,84;0,04;0,35;-1,19;-1,43;1,85;1,71;-1,06
0,21;0,15;-0,21;0,09;0,39;-0,05;0,05;0,41;-0,15;0,07;NULL;1,65;0,0699999;-1,75;-0,96;1,81;-0,98;0,16;-2;1,42;-0,93
0,05;0,06;-0,13;-0,44;-0,28;0,26;-0,31;0,36;0,08;0,28;NULL;-0,86;-1,56;1,63;1,55;1,62;0,3;-1,17;1,63;0,02;-1,09
0,09;-0,32;-0,16;0,3;0,38;-0,43;-0,28;0,13;0,23;-0,14;NULL;1,28;-0,85;-0,42;-0,75;-0,15;1,99;-0,81;0,89;-1,11;1,56
